Date,Hour,Day_of_Week,Product_ID,Product,Current_Price,Competitor_Price,Demand,Inventory,Customer_Segment,Conversion_Rate,Promotion,Discount_Percent,Demand_Index,Revenue,Optimal_Price
2025-02-07,6,Friday,P1894,Smartwatch,46921,51123,434,763,Premium,0.014,0,0.0,0.868,20363714,49736.26
2025-02-07,7,Friday,P1895,Smartwatch,10964,11054,258,530,Price_Sensitive,0.076,0,0.0,0.516,2828712,11512.2
2025-02-07,8,Friday,P1896,Camera,39326,41987,337,746,Premium,0.172,0,0.0,0.674,13252862,41685.56
2025-02-07,9,Friday,P1897,Headphones,49934,51870,331,556,Premium,0.216,1,18.85,0.662,16528154,54428.06
2025-02-07,10,Friday,P1898,Headphones,38028,35028,76,25,Premium,0.087,1,2.12,0.152,2890128,38028.0
2025-02-07,11,Friday,P1899,Mobile,4170,4427,159,824,New_Visitor,0.214,0,0.0,0.318,663030,4253.4
2025-02-07,12,Friday,P1900,Laptop,12724,12251,394,136,New_Visitor,0.239,0,0.0,0.788,5013256,13232.96
2025-02-07,13,Friday,P1901,Camera,4641,4895,225,979,New_Visitor,0.022,0,0.0,0.45,1044225,4733.82
2025-02-07,14,Friday,P1902,Mobile,20502,22454,493,995,New_Visitor,0.045,0,0.0,0.986,10107486,21732.12
2025-02-07,15,Friday,P1903,Laptop,37333,38032,344,749,Price_Sensitive,0.229,1,4.96,0.688,12842552,39572.98
2025-02-07,16,Friday,P1904,Camera,9818,10615,187,234,Price_Sensitive,0.071,1,7.97,0.374,1835966,10308.9
2025-02-07,17,Friday,P1905,Mobile,22872,24918,11,914,Price_Sensitive,0.064,0,0.0,0.022,251592,23329.44
2025-02-07,18,Friday,P1906,Smartwatch,25751,24155,342,20,New_Visitor,0.055,0,0.0,0.684,8806842,26781.04
2025-02-07,19,Friday,P1907,Headphones,35308,35834,89,845,Price_Sensitive,0.201,0,0.0,0.178,3142412,36014.16
2025-02-07,20,Friday,P1908,Camera,1632,1533,190,375,New_Visitor,0.031,0,0.0,0.38,310080,1632.0
2025-02-07,21,Friday,P1909,Mobile,38277,38562,30,631,New_Visitor,0.023,0,0.0,0.06,1148310,40190.85
2025-02-07,22,Friday,P1910,Smartwatch,21801,20371,282,355,New_Visitor,0.147,1,29.75,0.564,6147882,21801.0
2025-02-07,23,Friday,P1911,Smartwatch,22759,20514,407,78,Premium,0.247,0,0.0,0.814,9262913,23669.36
2025-02-08,0,Saturday,P1912,Camera,10695,10213,306,230,Price_Sensitive,0.228,0,0.0,0.612,3272670,11122.8
2025-02-08,1,Saturday,P1913,Headphones,25345,25029,364,408,Premium,0.034,0,0.0,0.728,9225580,26358.8
2025-02-08,2,Saturday,P1914,Camera,31044,33855,371,668,Premium,0.071,0,0.0,0.742,11517324,33837.96
2025-02-08,3,Saturday,P1915,Laptop,32817,35522,390,133,Regular,0.094,0,0.0,0.78,12798630,35770.53
2025-02-08,4,Saturday,P1916,Mobile,15170,14791,91,773,Premium,0.033,1,28.06,0.182,1380470,14714.9
2025-02-08,5,Saturday,P1917,Camera,31845,32456,329,121,Premium,0.149,1,5.32,0.658,10477005,34711.05
2025-02-08,6,Saturday,P1918,Laptop,24025,21991,384,481,Premium,0.242,1,15.09,0.768,9225600,24986.0
2025-02-08,7,Saturday,P1919,Headphones,10616,9842,424,576,Premium,0.025,1,15.65,0.848,4501184,11040.64
2025-02-08,8,Saturday,P1920,Mobile,19135,20213,483,716,Premium,0.031,0,0.0,0.966,9242205,20283.1
2025-02-08,9,Saturday,P1921,Camera,21559,21197,150,762,New_Visitor,0.043,0,0.0,0.3,3233850,20912.23
2025-02-08,10,Saturday,P1922,Mobile,1968,1827,181,595,Price_Sensitive,0.149,1,14.9,0.362,356208,1968.0
2025-02-08,11,Saturday,P1923,Smartwatch,41517,37889,339,787,New_Visitor,0.052,0,0.0,0.678,14074263,41932.17
2025-02-08,12,Saturday,P1924,Smartwatch,15121,13822,463,905,Price_Sensitive,0.082,0,0.0,0.926,7001023,15272.21
2025-02-08,13,Saturday,P1925,Laptop,6769,7254,207,830,New_Visitor,0.153,1,12.33,0.414,1401183,6904.38
2025-02-08,14,Saturday,P1926,Mobile,11262,11554,483,677,Premium,0.16,0,0.0,0.966,5439546,12275.58
2025-02-08,15,Saturday,P1927,Headphones,41134,40720,264,400,New_Visitor,0.159,1,28.77,0.528,10859376,41134.0
2025-02-08,16,Saturday,P1928,Camera,16135,16836,284,792,Price_Sensitive,0.193,0,0.0,0.568,4582340,16457.7
2025-02-08,17,Saturday,P1929,Camera,41427,42144,199,102,New_Visitor,0.058,1,22.39,0.398,8243973,43498.35
2025-02-08,18,Saturday,P1930,Laptop,25030,26922,106,386,New_Visitor,0.205,0,0.0,0.212,2653180,26281.5
2025-02-08,19,Saturday,P1931,Headphones,22075,20912,229,904,Premium,0.149,0,0.0,0.458,5055175,21412.75
2025-02-08,20,Saturday,P1932,Smartwatch,44943,46464,288,884,Price_Sensitive,0.178,0,0.0,0.576,12943584,45841.86
2025-02-08,21,Saturday,P1933,Mobile,36483,37957,426,685,New_Visitor,0.127,0,0.0,0.852,15541758,39766.47
2025-02-08,22,Saturday,P1934,Laptop,7289,7727,175,125,New_Visitor,0.153,1,18.56,0.35,1275575,7653.45
2025-02-08,23,Saturday,P1935,Laptop,35050,33071,195,89,Regular,0.09,1,15.99,0.39,6834750,35050.0
2025-02-09,0,Sunday,P1936,Camera,4481,4519,160,963,Price_Sensitive,0.046,1,13.76,0.32,716960,4570.62
2025-02-09,1,Sunday,P1937,Mobile,2024,1944,18,98,New_Visitor,0.108,1,21.31,0.036,36432,2024.0
2025-02-09,2,Sunday,P1938,Mobile,5398,5416,499,651,Price_Sensitive,0.17,0,0.0,0.998,2693602,5883.82
2025-02-09,3,Sunday,P1939,Laptop,38790,35760,112,348,New_Visitor,0.241,1,8.68,0.224,4344480,38790.0
2025-02-09,4,Sunday,P1940,Headphones,21108,21840,72,48,Regular,0.034,0,0.0,0.144,1519776,22163.4
2025-02-09,5,Sunday,P1941,Smartwatch,32963,36180,108,425,New_Visitor,0.249,1,25.37,0.216,3560004,34611.15
2025-02-09,6,Sunday,P1942,Headphones,45906,43466,308,739,Regular,0.035,1,8.98,0.616,14139048,46365.06
2025-02-09,7,Sunday,P1943,Mobile,2406,2361,38,214,Regular,0.2,0,0.0,0.076,91428,2406.0
2025-02-09,8,Sunday,P1944,Laptop,34728,35579,355,933,Premium,0.16,0,0.0,0.71,12328440,36811.68
2025-02-09,9,Sunday,P1945,Laptop,37646,41012,207,575,New_Visitor,0.029,0,0.0,0.414,7792722,39528.3
2025-02-09,10,Sunday,P1946,Camera,35821,38948,85,250,New_Visitor,0.062,0,0.0,0.17,3044785,37612.05
2025-02-09,11,Sunday,P1947,Smartwatch,17992,19619,108,366,Premium,0.1,1,8.21,0.216,1943136,18891.6
2025-02-09,12,Sunday,P1948,Smartwatch,47718,52111,40,542,Price_Sensitive,0.072,1,0.43,0.08,1908720,50103.9
2025-02-09,13,Sunday,P1949,Mobile,34138,34816,67,408,New_Visitor,0.14,0,0.0,0.134,2287246,35844.9
2025-02-09,14,Sunday,P1950,Smartwatch,37401,38652,34,405,Premium,0.194,0,0.0,0.068,1271634,39271.05
2025-02-09,15,Sunday,P1951,Laptop,22326,22987,316,792,Premium,0.061,0,0.0,0.632,7055016,23665.56
2025-02-09,16,Sunday,P1952,Laptop,42774,42931,270,809,Price_Sensitive,0.071,1,24.53,0.54,11548980,43629.48
2025-02-09,17,Sunday,P1953,Smartwatch,11207,11211,481,123,Regular,0.218,0,0.0,0.962,5390567,12215.63
2025-02-09,18,Sunday,P1954,Headphones,47077,44823,214,896,Regular,0.215,0,0.0,0.428,10074478,45664.69
2025-02-09,19,Sunday,P1955,Headphones,38363,40050,393,709,Premium,0.241,1,20.9,0.786,15076659,40664.78
2025-02-09,20,Sunday,P1956,Laptop,48434,46246,217,188,Regular,0.22,0,0.0,0.434,10510178,48434.0
2025-02-09,21,Sunday,P1957,Headphones,36429,33110,320,547,Price_Sensitive,0.049,1,22.77,0.64,11657280,37886.16
2025-02-09,22,Sunday,P1958,Laptop,49428,52538,410,298,Premium,0.097,0,0.0,0.82,20265480,53876.52
2025-02-09,23,Sunday,P1959,Smartwatch,44295,45042,190,378,New_Visitor,0.123,0,0.0,0.38,8416050,46509.75
2025-02-10,0,Monday,P1960,Laptop,8410,8501,82,948,New_Visitor,0.128,0,0.0,0.164,689620,8578.2
2025-02-10,1,Monday,P1961,Camera,29497,31231,110,565,New_Visitor,0.144,1,23.2,0.22,3244670,30971.85
2025-02-10,2,Monday,P1962,Camera,1358,1433,454,784,Regular,0.084,0,0.0,0.908,616532,1439.48
2025-02-10,3,Monday,P1963,Camera,46573,44620,21,822,Premium,0.171,0,0.0,0.042,978033,45175.81
2025-02-10,4,Monday,P1964,Laptop,10003,9489,481,302,New_Visitor,0.185,0,0.0,0.962,4811443,10403.12
2025-02-10,5,Monday,P1965,Smartwatch,5424,5139,477,985,Price_Sensitive,0.091,0,0.0,0.954,2587248,5478.24
2025-02-10,6,Monday,P1966,Smartwatch,27349,27805,246,45,Premium,0.058,1,10.58,0.492,6727854,28716.45
2025-02-10,7,Monday,P1967,Mobile,24594,23704,488,816,Regular,0.074,0,0.0,0.976,12001872,24839.94
2025-02-10,8,Monday,P1968,Headphones,4013,3768,118,722,Regular,0.186,0,0.0,0.236,473534,3892.61
2025-02-10,9,Monday,P1969,Headphones,41797,38680,46,813,Premium,0.168,1,7.95,0.092,1922662,40543.09
2025-02-10,10,Monday,P1970,Mobile,31305,28500,62,879,Price_Sensitive,0.102,1,25.96,0.124,1940910,30365.85
2025-02-10,11,Monday,P1971,Headphones,13386,12355,24,434,Price_Sensitive,0.1,1,16.19,0.048,321264,13386.0
2025-02-10,12,Monday,P1972,Mobile,3935,3555,280,263,New_Visitor,0.178,0,0.0,0.56,1101800,3935.0
2025-02-10,13,Monday,P1973,Camera,30797,30999,421,523,Regular,0.036,1,23.49,0.842,12965537,33568.73
2025-02-10,14,Monday,P1974,Mobile,20865,20812,492,924,Price_Sensitive,0.052,0,0.0,0.984,10265580,21073.65
2025-02-10,15,Monday,P1975,Camera,42394,38687,421,94,Price_Sensitive,0.059,1,29.87,0.842,17847874,44089.76
2025-02-10,16,Monday,P1976,Smartwatch,4271,4632,489,837,Price_Sensitive,0.099,0,0.0,0.978,2088519,4527.26
2025-02-10,17,Monday,P1977,Laptop,32876,36075,110,680,Regular,0.083,0,0.0,0.22,3616360,34519.8
2025-02-10,18,Monday,P1978,Laptop,21491,20929,104,245,Regular,0.136,0,0.0,0.208,2235064,21491.0
2025-02-10,19,Monday,P1979,Headphones,36351,34153,267,418,Price_Sensitive,0.132,0,0.0,0.534,9705717,36351.0
2025-02-10,20,Monday,P1980,Headphones,21633,19564,474,435,Regular,0.096,0,0.0,0.948,10254042,22498.32
2025-02-10,21,Monday,P1981,Camera,11595,12052,289,889,Regular,0.25,0,0.0,0.578,3350955,11826.9
2025-02-10,22,Monday,P1982,Laptop,19205,20519,322,382,New_Visitor,0.157,0,0.0,0.644,6184010,20933.45
2025-02-10,23,Monday,P1983,Smartwatch,49301,49515,243,694,New_Visitor,0.237,0,0.0,0.486,11980143,51766.05
2025-02-11,0,Tuesday,P1984,Mobile,7873,7719,289,667,Regular,0.223,0,0.0,0.578,2275297,7873.0
2025-02-11,1,Tuesday,P1985,Headphones,8142,8844,490,324,Regular,0.047,0,0.0,0.98,3989580,8874.78
2025-02-11,2,Tuesday,P1986,Mobile,40728,43159,136,955,New_Visitor,0.204,0,0.0,0.272,5539008,41542.56
2025-02-11,3,Tuesday,P1987,Smartwatch,15589,17010,499,997,New_Visitor,0.104,0,0.0,0.998,7778911,16524.34
2025-02-11,4,Tuesday,P1988,Headphones,34488,34861,232,386,Regular,0.243,0,0.0,0.464,8001216,36212.4
2025-02-11,5,Tuesday,P1989,Headphones,9563,10264,272,938,Premium,0.062,0,0.0,0.544,2601136,9754.26
2025-02-11,6,Tuesday,P1990,Camera,2605,2605,124,229,Premium,0.05,1,21.6,0.248,323020,2605.0
2025-02-11,7,Tuesday,P1991,Headphones,16262,17536,344,355,Price_Sensitive,0.014,0,0.0,0.688,5594128,17725.58
2025-02-11,8,Tuesday,P1992,Camera,24198,24776,222,654,Price_Sensitive,0.248,1,14.19,0.444,5371956,25407.9
2025-02-11,9,Tuesday,P1993,Camera,39256,42983,468,451,Regular,0.022,1,10.23,0.936,18371808,42789.04
2025-02-11,10,Tuesday,P1994,Headphones,44752,48698,267,732,Price_Sensitive,0.026,0,0.0,0.534,11948784,45647.04
2025-02-11,11,Tuesday,P1995,Mobile,17119,17641,366,777,New_Visitor,0.156,1,16.24,0.732,6265554,18146.14
2025-02-11,12,Tuesday,P1996,Smartwatch,12678,12700,266,254,New_Visitor,0.06,0,0.0,0.532,3372348,13311.9
2025-02-11,13,Tuesday,P1997,Smartwatch,13572,13387,66,317,Regular,0.083,1,28.93,0.132,895752,13572.0
2025-02-11,14,Tuesday,P1998,Smartwatch,46889,50340,290,342,New_Visitor,0.171,1,11.15,0.58,13597810,49233.45
2025-02-11,15,Tuesday,P1999,Camera,9498,9470,58,321,Regular,0.146,0,0.0,0.116,550884,9498.0
